year,month,date,author,subject,repo,insertions,deletions
2016,8,20,Mike Bostock,1.0.3,d3-shape,1,1
2016,8,20,Mike Bostock,Fix #78 - arguments to this.point.,d3-shape,1,1
2016,8,5,Mike Bostock,Update README. Fix #77.,d3-shape,1,1
2016,8,2,Mike Bostock,1.0.2,d3-shape,1,1
2016,8,2,Mike Bostock,Add module entry. Related rollup/rollup-plugin-node-resolve#48.,d3-shape,1,0
2016,7,29,Mike Bostock,1.0.1,d3-shape,1,1
2016,7,29,Mike Bostock,"Update postpublish, Rollup.",d3-shape,2,2
2016,7,29,Colin Eberhardt,docs: fixed broken links to named anchors,d3-shape,1,1
2016,6,24,Mike Bostock,1.0.0,d3-shape,1,1
2016,6,24,Mike Bostock,Prepare for major release.,d3-shape,4,4
2016,6,19,Mike Bostock,0.7.1,d3-shape,1,1
2016,6,19,Mike Bostock,Update dependencies.,d3-shape,4,4
2016,6,14,Mike Bostock,Tag as d3-module. Related d3/d3#2827.,d3-shape,1,0
2016,6,7,Mike Bostock,Update README.,d3-shape,1,3
2016,6,7,Mike Bostock,Fix #70 - document intent of d3.curveBundle.,d3-shape,2,0
2016,6,7,Mike Bostock,0.7.0,d3-shape,1,1
2016,6,7,Mike Bostock,Export to d3.,d3-shape,12,14
2016,6,7,Mike Bostock,Add documentation.,d3-shape,26,0
2016,6,7,Mike Bostock,Add methods for radial area-derived lines.,d3-shape,94,12
2016,6,7,Mike Bostock,Add tests for area-derived lines.,d3-shape,68,0
2016,6,6,Mike Bostock,Fix #67 - derive lines from areas.,d3-shape,18,0
2016,5,24,Mike Bostock,0.6.1,d3-shape,1,1
2016,5,21,Mike Bostock,Simpler symmetry for step curves.,d3-shape,5,9
2016,5,18,Mike Bostock,Update README.,d3-shape,1,1
2016,5,14,Mike Bostock,Add ESLint. Related d3/d3-scale#59.,d3-shape,4,3
2016,3,16,Mike Bostock,Fix strict equals.,d3-shape,1,1
2016,3,15,Mike Bostock,Use glob.,d3-shape,1,1
2016,3,14,Mike Bostock,Drop faucet.,d3-shape,1,2
2016,3,14,Mike Bostock,Windows build compatibility.,d3-shape,5,4
2016,3,7,Mike Bostock,0.6.0,d3-shape,1,1
2016,3,7,Mike Bostock,Prepare for minor version.,d3-shape,3,3
2016,3,7,Mike Bostock,Update example.,d3-shape,1,1
2016,3,7,Mike Bostock,Fix #62 - optimize radial curve.,d3-shape,39,9
2016,3,7,Mike Bostock,Fix #61 - named curve parameters.,d3-shape,301,150
2016,3,6,Mike Bostock,Fix postpublish.,d3-shape,1,1
2016,3,4,Mike Bostock,Create zipball on postpublish.,d3-shape,2,2
2016,3,1,Mike Bostock,Simpler version export.,d3-shape,3,1
2016,2,24,Mike Bostock,Update d3-polygon.,d3-shape,2,2
2016,2,24,Mike Bostock,Update README.,d3-shape,7,2
2016,2,21,Mike Bostock,Use npm version.,d3-shape,1,1
2016,1,29,Mike Bostock,Update README.,d3-shape,1,1
2016,1,29,Mike Bostock,Clarify that symbol.type accepts a function.,d3-shape,9,1
2016,1,29,Mike Bostock,Generate anonymous AMD.,d3-shape,5,4
2016,1,28,Mike Bostock,Bump version.,d3-shape,2,2
2016,1,28,Mike Bostock,Fix monotone bug with infinite slope.,d3-shape,16,2
2016,1,28,Mike Bostock,"Fix #57 - replace curveMonotone with curveMonotone{X,Y}.",d3-shape,104,22
2016,1,20,Mike Bostock,Adopt ESLint.,d3-shape,85,69
2016,1,8,Mike Bostock,These are symbol types.,d3-shape,7,7
2016,1,8,Mike Bostock,"Tests for stack.{order,offset}(null).",d3-shape,14,0
2016,1,8,Ivan Vanderbyl,Fix missing values for defaultOrder and offsetZero,d3-shape,2,2
2016,1,7,Mike Bostock,Fix typo.,d3-shape,8,8
2016,1,7,Mike Bostock,Fix references.,d3-shape,2,2
2016,1,7,Mike Bostock,Prefix symbols with “symbol”. Prefix curves with “curve”.,d3-shape,324,324
2016,1,6,Mike Bostock,Fix typo.,d3-shape,1,1
2016,1,6,Mike Bostock,Document radialLine and radialArea.,d3-shape,8,0
2016,1,5,Mike Bostock,Fix anchor names.,d3-shape,4,4
2016,1,5,Mike Bostock,Update version number.,d3-shape,1,1
2015,12,30,Mike Bostock,Canvas-based line example.,d3-shape,1,1
2015,12,30,Mike Bostock,Thicker corner circles.,d3-shape,0,0
2015,12,30,Mike Bostock,Slightly cleaner example images.,d3-shape,0,0
2015,12,29,Mike Bostock,Ignore NaN in wiggle offset.,d3-shape,33,4
2015,12,29,Mike Bostock,Ignore NaN values during stack generation.,d3-shape,89,9
2015,12,29,Mike Bostock,Link new examples.,d3-shape,1,1
2015,12,29,Mike Bostock,Update images.,d3-shape,0,0
2015,12,29,Mike Bostock,Update README.,d3-shape,1,1
2015,12,29,Mike Bostock,Update examples.,d3-shape,0,0
2015,12,29,Mike Bostock,Update arc examples.,d3-shape,2,2
2015,12,29,Mike Bostock,Bump version.,d3-shape,2,2
2015,12,29,Mike Bostock,Update README.,d3-shape,5,3
2015,12,29,Mike Bostock,Update README.,d3-shape,1,1
2015,12,29,Mike Bostock,Update README.,d3-shape,1,1
2015,12,29,Mike Bostock,Update README.,d3-shape,5,5
2015,12,29,Mike Bostock,Update README.,d3-shape,1,3
2015,12,29,Mike Bostock,Update README.,d3-shape,5,3
2015,12,29,Mike Bostock,Update README.,d3-shape,1,1
2015,12,29,Mike Bostock,Update README.,d3-shape,1,1
2015,12,29,Mike Bostock,Update README.,d3-shape,84,52
2015,12,29,Mike Bostock,Add tests for stack.,d3-shape,127,2
2015,12,29,Mike Bostock,Add tests for stack offsets.,d3-shape,136,0
2015,12,29,Mike Bostock,Add tests for stack orders.,d3-shape,51,0
2015,12,29,Mike Bostock,Extract slice.,d3-shape,4,2
2015,12,10,Mike Bostock,Update README.,d3-shape,3,3
2015,12,10,Mike Bostock,Update README.,d3-shape,1,1
2015,12,10,Mike Bostock,Update README.,d3-shape,3,1
2015,12,10,Mike Bostock,Update README.,d3-shape,25,6
2015,12,10,Mike Bostock,Empty keys by default.,d3-shape,1,1
2015,12,10,Mike Bostock,Checkpoint documentation.,d3-shape,110,24
2015,12,10,Mike Bostock,Remove x-accessor from stack layout!,d3-shape,22,30
2015,12,10,Mike Bostock,More concise.,d3-shape,2,5
2015,12,10,Mike Bostock,Add wiggle offset.,d3-shape,20,0
2015,12,10,Mike Bostock,Add offsetExpand.,d3-shape,12,1
2015,12,10,Mike Bostock,Add stack.offset.,d3-shape,31,11
2015,12,10,Mike Bostock,Add stack.order.,d3-shape,88,13
2015,12,10,Mike Bostock,Use the same arguments for x as dy.,d3-shape,2,2
2015,12,9,Mike Bostock,Pass layer as second argument to dy-accessor.,d3-shape,2,2
2015,12,9,Mike Bostock,Checkpoint stack.,d3-shape,66,12
2015,12,29,Mike Bostock,Move curve tests into curve folder.,d3-shape,34,34
2015,12,10,Mike Bostock,Expose index on pie arcs.,d3-shape,56,54
2015,12,10,Mike Bostock,Ensure stepBefore and stepAfter are symmetric.,d3-shape,29,87
2015,12,18,Mike Bostock,Add dependency.,d3-shape,1,0
2015,12,18,Mike Bostock,Bump version.,d3-shape,1,1
2015,12,18,Mike Bostock,Update README.,d3-shape,11,5
2015,12,18,Mike Bostock,Update README.,d3-shape,60,45
2015,12,16,Mike Bostock,Bump version.,d3-shape,1,1
2015,12,16,Mike Bostock,Apply epsilon for more robust arcs.,d3-shape,16,16
2015,12,16,Mike Bostock,Update README.,d3-shape,2,0
2015,12,8,Mike Bostock,The line generator doesn’t return objects.,d3-shape,0,8
2015,12,8,Mike Bostock,Bump version.,d3-shape,1,1
2015,12,8,Mike Bostock,Fix size of triangle.,d3-shape,77,3
2015,12,7,Mike Bostock,Remove stroke from area-radial image.,d3-shape,0,0
2015,12,7,Mike Bostock,Update README.,d3-shape,8,4
2015,12,7,Mike Bostock,Add star.,d3-shape,47,6
2015,12,7,Mike Bostock,Add wye.png.,d3-shape,0,0
2015,12,7,Mike Bostock,Add wye; remove triangleDown.,d3-shape,43,33
2015,12,4,Mike Bostock,Delete a word.,d3-shape,2,2
2015,12,4,Mike Bostock,Use the more conventional radial mapping.,d3-shape,27,27
2015,12,4,Mike Bostock,Update radial area image.,d3-shape,0,0
2015,12,4,Mike Bostock,Allow closed curves to be used with areas.,d3-shape,24,12
2015,12,4,Mike Bostock,Add radial images.,d3-shape,4,0
2015,12,4,Mike Bostock,"Fix radialArea.{radius,angle}.",d3-shape,12,18
2015,12,4,Mike Bostock,Add radial documentation.,d3-shape,68,0
2015,12,4,Mike Bostock,Radial line and area.,d3-shape,134,131
2015,12,4,Mike Bostock,Reuse line implementation for radialLine.,d3-shape,31,56
2015,12,4,Mike Bostock,Checkpoint.,d3-shape,69,0
2015,12,2,Mike Bostock,Update README.,d3-shape,1,1
2015,12,2,Mike Bostock,Update README.,d3-shape,2,12
2015,12,2,Mike Bostock,Bump version.,d3-shape,1,1
2015,12,2,Mike Bostock,Update README.,d3-shape,2,2
2015,12,2,Mike Bostock,Update README.,d3-shape,3,3
2015,12,2,Mike Bostock,Update README.,d3-shape,1,1
2015,12,2,Mike Bostock,Update README.,d3-shape,2,2
2015,12,2,Mike Bostock,Update README.,d3-shape,2,2
2015,12,2,Mike Bostock,Update README.,d3-shape,30,20
2015,12,2,Mike Bostock,Update README.,d3-shape,5,5
2015,12,2,Mike Bostock,Update README.,d3-shape,1,1
2015,12,2,Mike Bostock,Update README.,d3-shape,1,1
2015,12,2,Mike Bostock,Update README.,d3-shape,5,5
2015,12,2,Mike Bostock,Update README.,d3-shape,31,31
2015,12,2,Mike Bostock,Update README.,d3-shape,31,31
2015,12,2,Mike Bostock,Update README.,d3-shape,30,31
2015,12,2,Mike Bostock,Change default bundle β to 0.85.,d3-shape,5,5
2015,12,2,Mike Bostock,Update README.,d3-shape,2,2
2015,12,2,Mike Bostock,Update README.,d3-shape,19,7
2015,12,2,Mike Bostock,Update README.,d3-shape,5,5
2015,12,2,Mike Bostock,Update README.,d3-shape,4,4
2015,12,2,Mike Bostock,Update README.,d3-shape,6,5
2015,12,2,Mike Bostock,Update README.,d3-shape,1,1
2015,12,2,Mike Bostock,Update README.,d3-shape,3,3
2015,12,2,Mike Bostock,Update README.,d3-shape,0,0
2015,12,2,Mike Bostock,Update README.,d3-shape,5,1
2015,12,2,Mike Bostock,Update README.,d3-shape,5,1
2015,12,2,Mike Bostock,Update README.,d3-shape,2,2
2015,12,2,Mike Bostock,Update README.,d3-shape,6,2
2015,12,2,Mike Bostock,Update README.,d3-shape,2,6
2015,12,2,Mike Bostock,Self-host README images.,d3-shape,9,3
2015,12,2,Mike Bostock,Self-host README images.,d3-shape,17,23
2015,12,2,Mike Bostock,Self-host README images.,d3-shape,1,1
2015,12,1,Mike Bostock,Update README.,d3-shape,34,0
2015,12,1,Mike Bostock,Update README.,d3-shape,1,3
2015,12,1,Mike Bostock,Update README.,d3-shape,5,5
2015,12,1,Mike Bostock,Update README.,d3-shape,1,1
2015,12,1,Mike Bostock,Update README.,d3-shape,1,1
2015,12,1,Mike Bostock,Update README.,d3-shape,1,1
2015,12,1,Mike Bostock,Update README.,d3-shape,2,2
2015,12,1,Mike Bostock,Update README.,d3-shape,5,5
2015,12,1,Mike Bostock,Update README.,d3-shape,77,18
2015,12,1,Mike Bostock,Update README.,d3-shape,1,1
2015,12,1,Mike Bostock,Update README.,d3-shape,1,1
2015,12,1,Mike Bostock,Update README.,d3-shape,9,11
2015,12,1,Mike Bostock,Rename curveCurry to curveBind.,d3-shape,4,4
2015,12,1,Mike Bostock,Update README.,d3-shape,63,9
2015,12,1,Mike Bostock,Update README.,d3-shape,3,1
2015,12,1,Mike Bostock,Don’t allow |endAngle - startAngle| > τ.,d3-shape,22,1
2015,12,1,Mike Bostock,Update README.,d3-shape,4,2
2015,11,29,Mike Bostock,Update README.,d3-shape,3,3
2015,11,29,Mike Bostock,Update README.,d3-shape,3,3
2015,11,29,Mike Bostock,Update README.,d3-shape,4,0
2015,11,28,Mike Bostock,Update README.,d3-shape,1,1
2015,11,28,Mike Bostock,Update README.,d3-shape,1,1
2015,11,28,Mike Bostock,Update README.,d3-shape,1,1
2015,11,28,Mike Bostock,Update README.,d3-shape,8,8
2015,11,28,Mike Bostock,Update README.,d3-shape,1,1
2015,11,28,Mike Bostock,Update README.,d3-shape,30,12
2015,11,28,Mike Bostock,Update README.,d3-shape,27,7
2015,11,28,Mike Bostock,Update README.,d3-shape,1,1
2015,11,27,Mike Bostock,Tests for cubic monotone interpolation.,d3-shape,54,3
2015,11,27,Mike Bostock,Shorten one-sided slope definition.,d3-shape,4,4
2015,11,27,Mike Bostock,Fixes for duplicate x-values.,d3-shape,9,9
2015,11,28,Joachim Viide,Choose 2nd order derivatives to vanish at monotone curve boundaries,d3-shape,13,8
2015,11,26,Mike Bostock,Minor tweaks.,d3-shape,13,12
2015,11,24,Joachim Viide,Buffer only the last two points of monotone curves,d3-shape,52,60
2015,11,22,Joachim Viide,Implement Steffen-style monotone curve,d3-shape,74,66
2015,11,27,Mike Bostock,Use a default alpha of 0.5 for Catmull–Rom.,d3-shape,33,23
2015,11,27,Mike Bostock,Update README.,d3-shape,1,1
2015,11,27,Mike Bostock,Update README.,d3-shape,2,2
2015,11,27,Mike Bostock,Update README.,d3-shape,3,3
2015,11,27,Mike Bostock,Update README.,d3-shape,20,9
2015,11,27,Mike Bostock,Update README.,d3-shape,2,2
2015,11,27,Mike Bostock,Update README.,d3-shape,1,1
2015,11,27,Mike Bostock,Update README.,d3-shape,28,2
2015,11,27,Mike Bostock,Update README.,d3-shape,3,3
2015,11,27,Mike Bostock,Update README.,d3-shape,3,3
2015,11,27,Mike Bostock,Update README.,d3-shape,10,6
2015,11,27,Mike Bostock,Update README.,d3-shape,19,19
2015,11,27,Mike Bostock,Update README.,d3-shape,12,2
2015,11,27,Mike Bostock,Update README.,d3-shape,1,1
2015,11,27,Mike Bostock,Update README.,d3-shape,1,1
2015,11,27,Mike Bostock,Update README.,d3-shape,1,1
2015,11,27,Mike Bostock,Update README.,d3-shape,2,2
2015,11,27,Mike Bostock,Update README.,d3-shape,1,1
2015,11,27,Mike Bostock,Update README.,d3-shape,3,3
2015,11,27,Mike Bostock,Update README.,d3-shape,12,12
2015,11,27,Mike Bostock,Update README.,d3-shape,27,5
2015,11,27,Mike Bostock,Update README.,d3-shape,11,11
2015,11,27,Mike Bostock,Use “generator” rather than “shape”.,d3-shape,7,7
2015,11,26,Mike Bostock,Add tests for arc.centroid.,d3-shape,9,0
2015,11,25,Mike Bostock,Update README.,d3-shape,1,1
2015,11,25,Mike Bostock,Update README.,d3-shape,1,1
2015,11,25,Mike Bostock,Update README.,d3-shape,1,1
2015,11,25,Mike Bostock,Update README.,d3-shape,1,1
2015,11,25,Mike Bostock,Update README.,d3-shape,1,1
2015,11,25,Mike Bostock,Update README.,d3-shape,2,2
2015,11,25,Mike Bostock,Update README.,d3-shape,1,1
2015,11,25,Mike Bostock,Update README.,d3-shape,8,8
2015,11,25,Mike Bostock,Update README.,d3-shape,8,8
2015,11,25,Mike Bostock,Update README.,d3-shape,14,1
2015,11,25,Mike Bostock,Update README.,d3-shape,2,10
2015,11,25,Mike Bostock,Update README.,d3-shape,4,3
2015,11,25,Mike Bostock,Update README.,d3-shape,12,1
2015,11,25,Mike Bostock,Update README.,d3-shape,2,2
2015,11,25,Mike Bostock,Update README.,d3-shape,2,2
2015,11,25,Mike Bostock,Update README.,d3-shape,16,4
2015,11,25,Mike Bostock,Update README.,d3-shape,7,3
2015,11,25,Mike Bostock,Update README.,d3-shape,1,1
2015,11,25,Mike Bostock,Update README.,d3-shape,1,1
2015,11,25,Mike Bostock,Update README.,d3-shape,2,2
2015,11,25,Mike Bostock,Update README.,d3-shape,13,7
2015,11,25,Mike Bostock,Update README.,d3-shape,19,3
2015,11,25,Mike Bostock,Update README.,d3-shape,1,1
2015,11,25,Mike Bostock,Update README.,d3-shape,1,1
2015,11,25,Mike Bostock,Update README.,d3-shape,2,2
2015,11,25,Mike Bostock,Update README.,d3-shape,2,6
2015,11,25,Mike Bostock,Update README.,d3-shape,1,1
2015,11,25,Mike Bostock,Update README.,d3-shape,5,3
2015,11,25,Mike Bostock,Update README.,d3-shape,1,1
2015,11,25,Mike Bostock,Update README.,d3-shape,3,3
2015,11,25,Mike Bostock,Update README.,d3-shape,10,2
2015,11,25,Mike Bostock,Update README.,d3-shape,1,1
2015,11,25,Mike Bostock,Images?,d3-shape,2,0
2015,11,25,Mike Bostock,Update README.,d3-shape,1,1
2015,11,25,Mike Bostock,Update README.,d3-shape,3,1
2015,11,25,Mike Bostock,Update README.,d3-shape,3,3
2015,11,25,Mike Bostock,Update README.,d3-shape,1,1
2015,11,25,Mike Bostock,Update README.,d3-shape,1,1
2015,11,25,Mike Bostock,Update README.,d3-shape,3,3
2015,11,25,Mike Bostock,Update README.,d3-shape,30,1
2015,11,25,Mike Bostock,Update README.,d3-shape,1,1
2015,11,25,Mike Bostock,Update README.,d3-shape,7,7
2015,11,25,Mike Bostock,Add pies to API reference.,d3-shape,44,7
2015,11,25,Mike Bostock,Tests for pie layout.,d3-shape,210,22
2015,11,25,Mike Bostock,Checkpoint.,d3-shape,82,0
2015,11,25,Mike Bostock,Fix #35 - context and arguments to accessors.,d3-shape,179,18
2015,11,23,Mike Bostock,Bump version.,d3-shape,1,1
2015,11,23,Mike Bostock,"Fix #33 - more tests for rounded, padded arcs.",d3-shape,18,0
2015,11,23,Mike Bostock,Tests for padded arcs.,d3-shape,43,8
2015,11,23,Mike Bostock,Tests for large rounded corners.,d3-shape,13,3
2015,11,23,Mike Bostock,Regroup tests by curve.,d3-shape,457,367
2015,11,22,Mike Bostock,Fix empty arc segments on rounded circular sectors.,d3-shape,76,72
2015,11,21,Mike Bostock,Start to test rounded corners.,d3-shape,178,59
2015,11,20,Mike Bostock,Shorten.,d3-shape,1,4
2015,11,20,Mike Bostock,Cleaner.,d3-shape,5,5
2015,11,20,Mike Bostock,Don’t try to draw tiny rounded corners.,d3-shape,2,2
2015,11,20,Mike Bostock,Fix moveTo without rounded corners.,d3-shape,4,1
2015,11,20,Mike Bostock,Inner rounded corners!,d3-shape,30,72
2015,11,20,Mike Bostock,Remove defunct comments.,d3-shape,1,12
2015,11,20,Mike Bostock,Cleaner.,d3-shape,4,4
2015,11,20,Mike Bostock,Cleaner rounder corners.,d3-shape,70,71
2015,11,20,Mike Bostock,Rounded corners for the outer ring.,d3-shape,125,142
2015,11,20,Mike Bostock,Implement padAngle and padRadius.,d3-shape,55,20
2015,11,20,Mike Bostock,Document arc API.,d3-shape,63,22
2015,11,20,Mike Bostock,Better tests.,d3-shape,59,19
2015,11,19,Mike Bostock,Only moveTo inner ring for annuli.,d3-shape,71,3
2015,11,19,Mike Bostock,Fix innerRadius check.,d3-shape,1,1
2015,11,19,Mike Bostock,Fix annulus rendering.,d3-shape,12,2
2015,11,19,Mike Bostock,Normalize paths for testing.,d3-shape,182,139
2015,11,19,Mike Bostock,Wedges.,d3-shape,5,2
2015,11,19,Mike Bostock,Checkpoint.,d3-shape,312,9
2015,11,20,Mike Bostock,Update README.,d3-shape,1,1
2015,11,20,Mike Bostock,Remove “curve” and “symbol” prefixes.,d3-shape,197,197
2015,11,19,Mike Bostock,Include name for debugging.,d3-shape,1,1
2015,11,19,Mike Bostock,Update README.,d3-shape,2,2
2015,11,19,Mike Bostock,Rename “interpolate” to “curve” and add prefixes.,d3-shape,231,229
2015,11,19,Mike Bostock,Update README.,d3-shape,1,1
2015,11,19,Mike Bostock,Update README.,d3-shape,7,1
2015,11,19,Mike Bostock,Update README.,d3-shape,2,0
2015,11,19,Mike Bostock,Update README.,d3-shape,2,2
2015,11,19,Mike Bostock,Curry optional interpolation parameters.,d3-shape,100,104
2015,11,19,Mike Bostock,Shorter.,d3-shape,17,30
2015,11,19,Mike Bostock,Simpler default instantiation.,d3-shape,127,39
2015,11,18,Mike Bostock,Update README.,d3-shape,4,0
2015,11,18,Mike Bostock,Update README.,d3-shape,31,14
2015,11,18,Mike Bostock,Symbolic line and area interpolation.,d3-shape,166,165
2015,11,18,Mike Bostock,Inline constants.,d3-shape,5,13
2015,11,18,Mike Bostock,Inline constants.,d3-shape,2,10
2015,11,18,Mike Bostock,Symbolic definition of symbol types.,d3-shape,88,86
2015,11,18,Mike Bostock,Fix position of square symbol.,d3-shape,3,3
2015,11,18,Mike Bostock,Symbol tests.,d3-shape,78,1
2015,11,18,Mike Bostock,Working symbols.,d3-shape,21,21
2015,11,18,Mike Bostock,Fix #8 - add symbol shape.,d3-shape,207,47
2015,11,18,Mike Bostock,Update README.,d3-shape,1,1
2015,11,18,Mike Bostock,Fix #23 - always promote accessors. Fix #24 - a more explicit area.[xy]0 = area.[xy]1.,d3-shape,69,48
2015,11,18,Mike Bostock,Catmull–Rom area tests.,d3-shape,20,0
2015,11,18,Mike Bostock,Wait for three points with open cubic Hermite splines.,d3-shape,19,9
2015,11,18,Mike Bostock,Area basis-open test.,d3-shape,11,0
2015,11,18,Mike Bostock,More area interpolators.,d3-shape,66,51
2015,11,18,Mike Bostock,Don’t create empty area segments.,d3-shape,2,2
2015,11,18,Mike Bostock,More area interpolators.,d3-shape,23,7
2015,11,18,Mike Bostock,More area interpolators.,d3-shape,52,51
2015,11,18,Mike Bostock,More area interpolators.,d3-shape,116,33
2015,11,18,Mike Bostock,Update README.,d3-shape,8,0
2015,11,18,Mike Bostock,Update README.,d3-shape,11,1
2015,11,18,Mike Bostock,Checkpoint documentation.,d3-shape,101,1
2015,11,17,Mike Bostock,Clockwise areas.,d3-shape,10,10
2015,11,17,Mike Bostock,Fixes.,d3-shape,15,5
2015,11,17,Mike Bostock,Shorter.,d3-shape,1,1
2015,11,17,Mike Bostock,Checkpoint.,d3-shape,209,52
2015,11,16,Mike Bostock,Rename “cubic” to “natural”.,d3-shape,17,7
2015,11,16,Mike Bostock,Combine line segments when n = 2.,d3-shape,3,3
2015,11,16,Mike Bostock,Slightly shorter.,d3-shape,2,2
2015,11,16,Mike Bostock,Simplify.,d3-shape,2,23
2015,11,16,Mike Bostock,Fix #20 - handle coincident points.,d3-shape,30,45
